state	source	status	title	rationale
492	recording@00:55:20	optional	= —_ 2	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
493	recording@00:55:21	optional	P	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
494	recording@00:55:23	optional	— oo	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
495	recording@00:55:24	optional	: :	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
496	recording@00:55:25	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
497	recording@00:55:26	optional	@ a	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
498	recording@00:55:27	optional	ey	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
499	recording@00:55:28	optional	=3—	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
500	recording@00:55:33	optional	ng	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
501	recording@00:55:41	optional	oe	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
502	recording@00:55:42	optional	<=	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
503	recording@00:55:43	optional	> a	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
504	recording@00:55:44	optional	Sy	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
505	recording@00:55:45	optional	K	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
506	recording@00:55:47	optional	Ay	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
507	recording@00:55:55	optional	¢ _	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
508	recording@00:55:56	optional	i, = ea GE	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
509	recording@00:55:57	optional	= g ———————————— $< =	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
510	recording@00:55:58	optional	— SS ——— =	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
511	recording@00:56:00	optional	a)	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
512	recording@00:56:01	optional	=	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
513	recording@00:56:02	optional	% .	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
514	recording@00:56:03	optional	.	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
515	recording@00:56:04	optional		Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
516	recording@00:56:05	optional		Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
517	recording@00:56:06	optional	<=	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
518	recording@00:56:07	optional	——= =	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
519	recording@00:56:08	optional	i	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
520	recording@00:56:09	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
521	recording@00:56:11	optional	» — ae anf	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
522	recording@00:56:12	optional	}	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
523	recording@00:56:13	optional	if .	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
524	recording@00:56:14	optional	Stanford	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
525	recording@00:56:15	optional	‘ie se se i ea cas ee a than en Tan TT	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
526	recording@00:56:16	optional	Data	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
527	recording@00:56:17	optional	Movie Gen Architecture	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
528	recording@00:57:27	optional	Full architecture	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
529	recording@00:57:28	optional	if	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
530	recording@00:57:32	optional	2 ;	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
531	recording@00:57:33	optional	i 2 d Stanford	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
532	recording@00:57:39	optional		Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
533	recording@00:58:54	optional	Full architecture	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
534	recording@00:58:59	optional	’ :	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
535	recording@00:59:01	optional	i	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
536	recording@00:59:13	optional		Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
537	recording@00:59:14	optional	te	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
538	recording@00:59:17	optional	;	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
539	recording@00:59:18	optional	d	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
540	recording@00:59:19	optional	<	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
541	recording@01:00:13	optional	Data	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
542	recording@01:00:14	optional	i. NZ 2	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
543	recording@01:00:15	optional	S A 2	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
544	recording@01:00:16	optional	—*	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
545	recording@01:00:17	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
546	recording@01:00:18	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
547	recording@01:00:19	optional	= — _ = ee —_———	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
548	recording@01:00:20	optional	r	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
549	recording@01:00:21	optional	5 . tanford	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
550	recording@01:00:22	optional	Zia i	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
551	recording@01:00:24	optional	Cais	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
552	recording@01:00:25	optional	-	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
553	recording@01:00:29	optional	& .	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
554	recording@01:00:30	optional	> a) _) anford	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
555	recording@01:00:31	optional	’	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
556	recording@01:00:32	optional	z 1	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
557	recording@01:00:33	optional	= ee	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
558	recording@01:00:34	optional	$$ ome SA —$—— : : ——	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
559	recording@01:00:35	optional	——————— ——— li	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
560	recording@01:00:36	optional	is 2 anford	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
561	recording@01:00:48	optional	—— ~~ a	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
562	recording@01:01:29	optional	Data	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
563	recording@01:01:34	optional	i 2 } anford	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
564	recording@01:01:35	optional	ie.	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
565	recording@01:01:36	optional	__-am	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
566	recording@01:01:37	optional	= i	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
567	recording@01:01:38	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
568	recording@01:01:39	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
569	recording@01:01:40	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
570	recording@01:01:41	optional	(hey 7	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
571	recording@01:01:42	optional	. SE il	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
572	recording@01:01:43	optional	". : "") a..."	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
573	recording@01:01:44	optional	: — J	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
574	recording@01:01:47	optional	.	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
575	recording@01:01:52	optional	“ti	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
576	recording@01:01:53	optional	—— _ a = ld	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
577	recording@01:01:54	optional	i	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
578	recording@01:01:55	optional	=	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
579	recording@01:01:56	optional	a	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
580	recording@01:01:57	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
581	recording@01:01:59	optional	1 f	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
582	recording@01:02:00	optional		Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
583	recording@01:02:01	optional	:	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
584	recording@01:02:02	optional	iS lb	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
585	recording@01:02:03	optional	7 = 4 \	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
586	recording@01:02:04	optional	we	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
587	recording@01:02:05	optional	Chis ia	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
588	recording@01:02:06	optional	gee i	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
589	recording@01:02:07	optional	. y	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
590	recording@01:02:12	optional	4	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
591	recording@01:02:13	optional	= i itanford	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
592	recording@01:02:14	optional	ey	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
593	recording@01:02:15	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
594	recording@01:02:16	optional	7, me	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
595	recording@01:02:18	optional	—l	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
596	recording@01:02:19	optional	Pm 7	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
597	recording@01:02:20	optional	Ss) oo a ‘a	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
598	recording@01:02:21	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
599	recording@01:02:22	optional	&	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
600	recording@01:02:23	optional	— ao	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
601	recording@01:02:24	optional	=	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
602	recording@01:02:28	optional	.	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
603	recording@01:02:32	optional		Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
604	recording@01:02:34	optional	hs : > A...	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
605	recording@01:02:35	optional	———————— —— li	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
606	recording@01:02:36	optional		Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
607	recording@01:02:37	optional	=	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
608	recording@01:02:38	optional	ae	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
609	recording@01:02:39	optional	- ch :	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
610	recording@01:02:40	optional	= pe W...	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
611	recording@01:02:41	optional	.—	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
612	recording@01:02:42	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
613	recording@01:02:43	optional	¢	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
614	recording@01:02:44	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
615	recording@01:02:45	optional		Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
616	recording@01:02:46	optional	— i	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
617	recording@01:02:47	optional	—	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
618	recording@01:02:49	optional	————————— \— ———	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
619	recording@01:02:50	optional	i	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
620	recording@01:02:56	optional	Data	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
621	recording@01:02:58	optional	— 4 f	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
622	recording@01:02:59	optional	:	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
623	recording@01:03:01	optional	i i]	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
624	recording@01:03:02	optional	SS iP	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
625	recording@01:03:03	optional	eo)	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
626	recording@01:03:04	optional	———	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
627	recording@01:03:05	optional	=¢—	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
628	recording@01:03:06	optional	4—L	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
629	recording@01:03:07	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
630	recording@01:03:08	optional	ii a = _	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
631	recording@01:03:09	optional	Gis itanford	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
632	recording@01:03:10	optional	.	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
633	recording@01:03:11	optional	— : i	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
634	recording@01:03:14	optional	r:	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
635	recording@01:03:15	optional	——$_______ —_	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
636	recording@01:03:17	optional	i ag ¥ Stanford	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
637	recording@01:04:47	optional	Full architecture	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
638	recording@01:04:55	optional	Full architecture	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
639	recording@01:04:56	optional	¥ 9	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
640	recording@01:04:59	optional	: ——— I	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
641	recording@01:05:00	optional	— ]	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
642	recording@01:05:01	optional	$l	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
643	recording@01:05:02	optional	f	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
644	recording@01:05:03	optional	i	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
645	recording@01:05:04	optional	A. -	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
646	recording@01:05:05	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
647	recording@01:05:06	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
648	recording@01:05:07	optional	4 4]	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
649	recording@01:05:17	optional	1 NZ. = .	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
650	recording@01:05:18	optional	4 ae	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
651	recording@01:05:20	optional	el	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
652	recording@01:05:21	optional	i	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
653	recording@01:05:22	optional		Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
654	recording@01:05:25	optional	:	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
655	recording@01:05:26	optional	_ — ]	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
656	recording@01:05:27	optional	I	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
657	recording@01:05:28	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
658	recording@01:05:29	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
659	recording@01:05:30	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
660	recording@01:05:31	optional	Bs 2!	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
661	recording@01:05:43	optional		Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
662	recording@01:05:44	optional	e i	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
663	recording@01:05:45	optional	:	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
664	recording@01:05:46	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
665	recording@01:05:54	optional	el	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
666	recording@01:05:55	optional	Ne ——	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
667	recording@01:05:56	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
668	recording@01:05:57	optional	_ € .	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
669	recording@01:05:58	optional	i =]	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
670	recording@01:05:59	optional	1	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
671	recording@01:06:18	optional	4	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
672	recording@01:06:19	optional	yp RB.	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
673	recording@01:06:20	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
674	recording@01:06:21	optional	r.	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
675	recording@01:06:22	optional	4!	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
676	recording@01:06:23	optional	I	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
677	recording@01:06:25	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
678	recording@01:06:26	optional		Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
679	recording@01:06:27	optional	<7	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
680	recording@01:06:28	optional	- = —	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
681	recording@01:06:29	optional	a	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
682	recording@01:06:30	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
683	recording@01:06:31	optional	ar r	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
684	recording@01:06:33	optional	— v !	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
685	recording@01:06:37	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
686	recording@01:06:38	optional	Ee :	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
687	recording@01:06:43	optional	= R- =	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
688	recording@01:06:44	optional	4	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
689	recording@01:06:45	optional		Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
690	recording@01:06:48	optional		Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
691	recording@01:07:07	optional	Transition, speaker, or repeated video micro-state	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
692	recording@01:07:38	optional		Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
693	recording@01:07:39	optional	.- — :	Q&A speaker-only frame, projector transition, or repeated earlier slide; spoken content is retained in the teacher-voice ledger and prose
